,Lasso 0.00048828125 electrostatic_coef,Lasso 0.000244140625 electrostatic_coef,Lasso 0.0001220703125 electrostatic_coef,Lasso 6.103515625e-05 electrostatic_coef,Ridge 1.9073486328125e-06 electrostatic_coef,ElasticNet 0.0001220703125 0.5 electrostatic_coef,ElasticNet 0.000244140625 0.5 electrostatic_coef,ElasticNet 0.00048828125 0.5 electrostatic_coef,Ridge 1.52587890625e-05 electrostatic_coef,Ridge 3.814697265625e-06 electrostatic_coef,Ridge 9.5367431640625e-07 electrostatic_coef,ElasticNet 6.103515625e-05 0.5 electrostatic_coef,PLS 2 electrostatic_coef,PLS 1 electrostatic_coef,PLS 3 electrostatic_coef,PLS 4 electrostatic_coef,PLS 7 electrostatic_coef,PLS 5 electrostatic_coef,PLS 8 electrostatic_coef,PLS 6 electrostatic_coef,PLS 9 electrostatic_coef,Ridge 3.0517578125e-05 electrostatic_coef,Ridge 7.62939453125e-06 electrostatic_coef,ElasticNet 3.0517578125e-05 0.5 electrostatic_coef,Ridge 0.0001220703125 electrostatic_coef,Ridge 0.00048828125 electrostatic_coef,Ridge 6.103515625e-05 electrostatic_coef,Ridge 0.000244140625 electrostatic_coef,Lasso 3.0517578125e-05 electrostatic_coef,ElasticNet 1.52587890625e-05 0.5 electrostatic_coef,ElasticNet 7.62939453125e-06 0.5 electrostatic_coef,Lasso 1.52587890625e-05 electrostatic_coef,ElasticNet 3.814697265625e-06 0.5 electrostatic_coef,Lasso 7.62939453125e-06 electrostatic_coef,ElasticNet 1.9073486328125e-06 0.5 electrostatic_coef,Lasso 3.814697265625e-06 electrostatic_coef,Lasso 1.9073486328125e-06 electrostatic_coef,Lasso 9.5367431640625e-07 electrostatic_coef,ElasticNet 9.5367431640625e-07 0.5 electrostatic_coef
-4 1 2,-0.0,-76.81891194219885,-85.20380572346366,-93.58829682300092,-228.2222815354169,-28.33043277963547,-17.038631116690226,-9.448689850947122,-192.5703093841792,-222.1015070607427,-231.03981222623102,-43.92377303777912,-9.817689360051029,-7.385927685828639,-19.213761271762362,-31.17134514375599,-67.74895380182778,-36.22246911575436,-91.82140748815564,-51.475048645719255,-110.16529586955342,-170.17281134758306,-210.52046575735682,-62.451925446729824,-125.67693056199987,-87.78774792734056,-147.0033520309082,-106.38152105442511,-188.40361175896393,-81.85153271384537,-100.66956625378717,-233.03289334121868,-120.8688147835733,-248.16203159753985,-140.80204397970198,-260.42836184092386,-328.3869962700697,-337.9265577759028,-161.8864990354079
-4 1 3,0.0,0.0,0.0,0.0,11.724415293897692,0.0,0.0,-0.0,7.300755661256677,10.45572245625084,12.859881227369684,0.0,0.651667008250925,-0.2835305288606214,1.8060892375765631,0.4410603328420415,5.971396352136495,9.910092360404404,-0.23766998396173894,9.394295476275724,-4.741142127954526,3.5947926719251333,9.192576713443446,-0.0,-5.719436956859777,-3.46255570127497,-1.6412231711410283,-6.17177015072142,0.0,-0.6504055879608862,-2.6456176819190294,0.0,-3.623650460863715,-0.0,-1.0633080260476884,-0.0,-0.0,-0.0,0.0
-4 1 4,-0.0,-0.0,-0.0,0.0,-51.73333286281804,-20.787763507619935,-22.69892254634502,-22.541999407908282,-9.237891160814476,-38.96600241081475,-60.9094421766218,-16.98179145746494,-24.7174897861152,-19.37492747055082,-27.250408261111907,-27.897206549060787,-17.779843166530068,-21.127809291474392,-17.20643366978751,-14.18789591215046,-5.051749939731314,3.2314800950372042,-24.01182723730035,-10.898214114109836,13.318606144622214,-0.9551913741232217,11.47331493361562,8.1945034542399,20.765872065002785,-2.0885049372688305,2.377396711288177,53.044368395039534,11.035118419180224,0.0,13.863778137517494,24.145560703352032,47.027983956033914,5.090978286907844,8.90660570736387
-4 1 5,-0.0,-0.0,-0.0,0.0,132.54248533412027,-2.527196163011357,-6.186488319833299,-8.675263285587803,117.54565233872869,129.3452697998427,134.70457841069205,-0.0,-14.876772087497747,-12.165975644729802,-7.316647280672457,0.6919014657298616,2.651425583942509,-1.9755409468368694,3.6903121176024762,0.7506316944036521,6.58361789804053,105.57208851983903,124.74554338958853,2.253863666623863,64.1256078064131,22.1910964720318,87.26862393669157,40.89331035907786,0.0,12.12627258004486,29.39716776055282,31.770896565653068,53.64423806221234,65.54761074547223,77.50968654898236,103.12708797124641,113.87637082195813,39.64383452238306,98.07147018046938
-4 1 6,-0.0,-0.0,-0.0,-0.0,30.951685007578856,-19.09257207608877,-15.772686045810069,-13.188379172546338,6.085579627246602,23.545912409247098,36.34005276278322,-21.56932234241603,-18.446189028608917,-16.545269796085105,-19.39267663829873,-18.341089765132573,-30.111353605978255,-24.210772055889812,-32.6509837813497,-29.412684333522638,-32.49523737324475,-2.5454802506275698,14.921020978155505,-22.708125942499628,-17.96091766589285,-25.63628995076947,-10.800083713753299,-23.047735369358136,-0.0,-23.79099236971739,-21.78990623637552,0.0,-17.848515001274315,0.0,-11.241678667224788,0.0,0.0,42.606734023476406,-3.7854402550702835
-4 2 1,-0.0,-0.0,-0.0,0.0,146.7732739799226,-8.499039112214188,-4.8044913815821255,-0.7995320280458523,101.3408448217045,134.4965027387356,155.22326982268382,-10.12573871399261,-2.263846976792824,-1.476702004104933,-9.336452008950305,-15.837707319566123,-22.4889139224523,-18.58044930815362,-12.668184753215677,-24.304235434183187,4.953097612053456,82.57788733101873,118.93848796585533,-6.186585271805908,42.3109797656266,6.717775020785132,62.773068051065295,22.88494081433319,115.02450377414941,0.0,13.731222249202835,192.2359392986237,33.760282195082866,207.30754491311487,55.2964214928593,232.002679958707,221.78361262917716,297.75862249605643,76.28827106297065
-4 2 2,-0.0,-0.0,0.0,0.0,36.10641482978697,-21.042951863792382,-17.40308112968076,-12.034130221748397,24.14027140740017,31.46239840939449,39.83943423025064,-19.378040369637823,-7.140668579846839,-5.250735250393969,-18.23588552830717,-37.34870705211451,-32.099567602323816,-40.32736463402106,-11.893423531857273,-37.97868936876247,11.001517372824043,22.719188006394447,27.077264848358872,-11.30856825242606,18.70178397766624,1.0953916560897774,21.599319154383004,11.893248332138093,0.0,-0.0,7.713542717456644,0.0,16.96114032440465,0.0,21.56561703798936,0.0,5.638367680786568,0.0,23.24988215480715
-4 2 3,1.996941774561829,50.676416364731395,96.37278083951317,133.92813462706005,272.383745278518,24.819115644837655,12.800255929475316,3.4659405226832054,231.28626849330655,262.96982861810045,278.332168062746,39.60279640173603,3.2810239028401207,0.08902889921501783,15.8538313422468,17.91581430789915,66.74344223965966,40.3599368238813,72.44291614424627,64.52876954569126,89.68239096005223,208.28054970648063,249.39738158793324,56.58602588972393,148.41073613289964,88.52905270898695,180.19474156606634,116.61344219003279,199.6406414497964,77.16709693090472,105.23305909404283,233.9192978533977,136.9535832246751,222.96661897230663,168.90034940333274,267.45266794129077,279.08606715588377,198.2475222829425,198.42270464988616
-4 2 4,-8.859984547242636,-26.151000906895888,-19.806577835619404,-0.0,7.237248897404017,-28.533100808778258,-27.966372174022542,-26.023843439340496,11.01035470987632,8.582481285872804,6.333419219448835,-27.009685822956442,-32.63196323774598,-22.981416538272534,-32.2656575741506,-32.02117776947014,-27.23284115246238,-34.482300290535846,-21.761055949550162,-27.78998079126974,-15.115479710047055,10.162078055614943,10.11459143497824,-22.992054606899178,1.8062445144680308,-12.76633276724907,7.009771703462287,-4.990979412983822,0.0,-16.871658493395014,-6.047882230602926,0.0,-0.0,37.85069302038705,3.177975857710218,0.0,0.0,3.1561620348284394,6.5662060695722015
-4 2 5,-26.375435802652845,-0.0,-0.0,-0.0,21.12286031461793,-16.753883897759305,-19.267935513603728,-19.7473210520224,0.22523540702000502,15.396007629577584,24.921232161314116,-13.16018970524114,-29.83180576741836,-23.68390201029232,-23.503088119739942,-10.426632057411576,-3.3984492956000762,-11.814738577726905,-5.905493750757274,-5.899112418501042,-12.619382683819989,-5.6706820802723845,7.987481344611766,-9.979794874173784,-8.227339360488553,-8.993265848158627,-8.179064448160569,-8.138697890637017,-0.0,-7.7395261754764455,-6.3879156873930345,-0.0,-5.571327419115993,-0.0,-5.334567824317914,0.0,55.37568567714655,53.6982080649615,-4.8473723284047265
-4 2 6,-0.0,-0.0,-0.0,-4.299742924362789,-101.9439235274886,-18.672981335312738,-15.61453593648326,-12.37711376722216,-77.09966917750826,-95.68407541574521,-106.20472633427514,-20.9425087574645,-20.69807012641326,-15.570918978955193,-21.861353329523773,-15.975621000007042,-26.422856597063884,-21.29873827531359,-27.312924297162382,-27.00875503423843,-22.687943434655942,-64.83711054272355,-87.40715031429984,-23.661611004293885,-40.784043941715645,-28.723351728705723,-51.89191392811864,-33.19945797448125,-30.078764718476027,-24.300377214750757,-27.7057466852645,-32.29708671144817,-34.93802000792872,-57.9896926648504,-46.11338964112544,-91.93718041211538,-109.9406311756327,-41.558422511671786,-60.221545198842186
-4 3 1,0.0,-0.0,-0.0,-0.0,-59.5512676683443,-0.0,-0.0,-0.0,-38.29080568141266,-56.14678303311803,-60.773229776654894,-0.0,-2.0340603241177004,-1.1876640512093801,-3.2001061364569434,-2.260300341527657,-6.618337176929532,3.035409017274207,-16.577239464521377,-0.5013443733577619,-20.083395888651847,-26.95040989931516,-49.03473422940609,-4.132736392842523,-15.347212107616734,-12.20009798598954,-18.929914573846556,-13.996303578835063,-0.0,-8.566439828341027,-12.126683725460952,-0.0,-12.848235683222574,-0.0,-14.794241358074686,-0.0,-0.0,-0.0,-19.79965882588621
-4 3 2,-0.0,-0.0,-0.0,-0.0,-148.8212556953314,-6.109385417575552,-2.839698898809734,-0.9876908498315058,-141.03390410338952,-148.0010401907168,-149.35600935131467,-11.682327262074173,-5.276176034939599,-2.3015942810706407,-8.162525370115308,-13.733743233676982,-23.304219299330203,-13.127382466034401,-32.983970854592776,-17.081828894832167,-37.01538262383305,-129.38464114650918,-146.15635277230703,-21.125799863952647,-85.45613752396393,-41.96292326445277,-109.90976543621754,-61.390378394476464,-0.0,-34.27836469239565,-52.64416391592739,-68.99647766657304,-76.39932072729819,-112.01400605740115,-101.32190523594302,-190.6366445352005,-104.99695839760781,-110.0587969296751,-123.20404288796888
-4 3 3,-0.0,-0.0,-146.42331846171837,-274.7191561295799,-230.33966524201855,-22.275183786384336,-12.612284117565162,-6.73242276284889,-205.0499406448847,-225.0804083802473,-233.67119526522865,-36.026205858149154,-8.422074138985158,-3.6238833008866442,-11.427639115739408,-21.860742743749327,-60.60696903878716,-34.39256559165746,-82.9879027811483,-45.70490073482149,-102.652070423551,-187.05586230898004,-217.12375970147608,-53.5699267713964,-134.32965502898105,-81.3500168736457,-162.68949820240928,-106.16063180808577,-320.1082658511541,-73.95902100424787,-98.18539996412808,-302.2790835722873,-125.63316016680403,-282.3032759606669,-154.4213453106535,-300.8687777902125,-472.4573647328739,-547.1716554304463,-181.35035945792941
-4 3 4,-39.679872167993224,-103.15975547403812,-74.5748871006803,-46.359193799836355,-57.674632394975724,-33.875154955024264,-24.17683147816512,-16.583190498806438,-54.38399103031048,-56.38473807818714,-58.576739076778324,-44.446065241263234,-19.07353922817727,-10.818905055167466,-26.027340876959762,-32.58236662743269,-65.92044087993716,-47.925402755599016,-74.73363373466145,-58.13326283871817,-80.38371622741946,-55.345664780448935,-55.01521376949893,-53.188501331667794,-60.142562947947766,-59.928345618139645,-57.715847092154185,-61.21844135360203,-0.0,-58.87138148273782,-61.95179060513252,-0.0,-60.40801755997158,-0.0,-57.28095466491416,-0.0,-0.0,-1.9875493213077464,-54.378519655199426
-4 3 5,-0.0,-0.0,-0.0,-0.0,16.104032485865662,-26.50612056478077,-20.56771680893913,-14.941664847011138,35.16075832424296,22.9233493897933,11.091577803072092,-30.76094777015907,-17.92119666447833,-10.832105492163725,-23.946919316536597,-25.749603473259135,-45.93265817646653,-37.62679678603847,-44.617292598879864,-45.349525999574496,-41.79894184754054,34.06935184439362,30.22192294934906,-30.917259665422073,8.168841912630446,-24.208818667419816,24.57812174770345,-9.979275742104276,0.0,-25.93749157948708,-14.333469249689257,0.0,-0.0,0.0,14.769644133358812,0.0,0.0,-0.0,27.394755449432655
-4 3 6,-0.0,-0.0,-0.0,-0.0,-39.36587469640935,-7.592025702079437,-6.038150158261888,-4.288128078869404,-29.924664630593472,-35.81673600348905,-42.071447768105244,-9.588726556595576,-10.13107940771123,-6.137511207030188,-12.83038535609099,-8.262117011869782,-14.78177750583648,-10.27348662682227,-17.16255982557328,-13.735253822543863,-20.77091218699547,-29.610897609127925,-32.24148530554879,-12.61550125962924,-29.397610467365787,-21.24483782180858,-30.252688811104374,-25.94125864771427,-0.0,-16.85992260918452,-22.818625926543184,-0.0,-27.745541431368842,-0.0,-29.01840033898623,-0.0,-40.30806638325827,-123.6214833669286,-28.77937339666564
-3 1 1,-22.865119936273075,-47.262201271140235,-56.62573274717,-53.380902581390586,-81.41822242616233,-48.44014577727339,-36.53025367898733,-25.444328053255408,-102.60419818287143,-88.62656978298416,-75.79913115422804,-61.19665360834782,-21.966244505738647,-10.479432030112688,-43.92131410296715,-54.30898015910853,-79.70452655247215,-66.74130588499803,-89.94087029170481,-75.10042344294583,-112.30398932937238,-107.29547217950876,-96.12580247809525,-74.5784619570956,-107.91410619595294,-92.31773401668983,-109.36504428111347,-102.25872913702958,-0.0,-88.56258647021984,-99.41905721186762,-0.0,-106.62334158764196,-10.66494305778641,-108.64874450555821,-49.80454648846544,-2.041634279937742,-9.806628820790213,-106.75921294614156
-3 1 2,0.0,0.0,0.0,0.0,-63.15216220509558,0.0,0.127123427216587,0.7015954137498251,-40.9415110622636,-60.499894185892956,-63.606517307767994,1.108859581423454,3.873194244495787,5.367682390842099,3.3552367160658707,1.3861456708032691,5.0679853156192225,0.43129381553927315,9.681370252955817,-0.19761671418432544,13.82740137773619,-25.228520893380015,-53.429710562609074,3.0204058504968208,-0.15286066071045912,6.24895840780841,-10.550457169981811,5.071442160710659,-0.0,4.4723315998679105,3.5764022826106787,-0.0,0.0,-0.0,-2.2941609175531634,-0.0,-6.440297911573546,-12.119216553594748,-17.40033760317987
-3 1 3,0.0,0.0,0.0,0.0,57.03456834836148,31.645200236547463,27.152526992761107,22.131592225750925,50.79925113523253,56.12516215883996,57.26989715928754,35.26086980531959,17.745356050240076,14.279628807649203,29.891580734897538,38.73580341663753,44.175364463949826,42.61855599899712,40.95702124554738,45.166018396619265,45.86292524784315,47.503141534946614,54.02538466088547,36.943944689580555,44.26375761017256,41.547614584034,45.317335008562985,43.27587670379956,0.0,38.56020599786259,40.702994875589305,0.0,41.84146044889038,0.0,42.08746581700012,0.0,0.0,14.591588977057949,44.1916634330075
-3 1 4,-34.363678504681694,-59.38391911850305,-101.56570516204668,-125.75167439574037,-128.6242258668115,-44.23617884973625,-32.462596668088146,-23.006954565307275,-138.5169707525647,-133.09855821455847,-124.97656379167573,-57.49234861416719,-22.54695381709798,-11.832993213791559,-34.1263793520419,-48.52821994117577,-89.9621274003523,-57.360037348323445,-100.55032068327161,-75.55351558243318,-101.76772528518626,-136.18379201155412,-137.01552011336548,-71.89163881521085,-118.4698357542132,-90.92072321607246,-129.3947537778069,-104.96794010182056,-185.99973456577476,-85.5180041648381,-100.68914656141773,-233.98590709355108,-114.44477392785632,-212.86183746787563,-126.24346094415864,-190.7051682094518,-218.58288280854276,-190.58260523931915,-134.34547835425536
-3 1 5,-0.0,-0.0,-0.0,-0.0,-33.789707933926145,-0.0,-1.754061780226545,-5.273917766682097,-28.47397845277644,-33.24964322535707,-33.8159412270152,-0.0,-13.63710535165822,-12.670973985874227,0.21207928017095115,9.784689124879693,-7.713936869121231,9.531385829633788,-18.6503408258956,3.1957135105496186,-26.662927473383295,-24.36144595803408,-31.59502519818487,-1.6553848430138318,-16.972090334700074,-10.93803837297389,-20.31723302966857,-14.074808160469455,-0.0,-6.301880828594951,-11.108600796003854,-13.397805294164593,-13.81272826598753,-94.98705229079614,-18.01661759077172,-66.16505299609041,-57.28287854812876,-57.39095302783469,-22.9930034739427
-3 1 6,-0.0,-0.0,-33.2655146461256,-108.02119944452902,-125.96495003875248,-10.515768161950339,-7.483566226868593,-6.871996668632788,-101.15386584244054,-117.88834125384993,-131.94591264906353,-17.677732603934377,-12.983098449941819,-10.760382687961142,-3.93717359653059,-0.49737981226713485,-35.86249945410756,-10.715362365887291,-54.10465199466194,-24.67094794732826,-75.73913349347723,-95.47643720667287,-108.98192322196596,-31.217590204573902,-83.98714244894238,-57.42524085972576,-90.78362959339141,-72.7179797459477,-128.14525450133732,-50.22915567708206,-67.62587495972441,-119.51940202024542,-80.69093561112993,-71.50779702466522,-90.26582247836147,-118.23353049238416,-181.0467457425741,-131.338942735022,-94.64952683161184
-3 2 1,-43.13843488343651,-56.14678478312608,-105.53513085447679,-177.7463362298665,-289.3017800291836,-43.07783481300263,-35.960081762244855,-28.410484182059644,-252.52041275341585,-281.2150077786772,-294.5655098021994,-51.29337948284333,-27.333025876514416,-16.924356859307366,-45.995158204197594,-52.28126848669713,-56.82076850301738,-54.199713312573515,-61.2183876628398,-53.35831968393333,-71.66579410328562,-228.1153988737063,-269.48779855865257,-62.91813964644124,-158.0257036693393,-90.536234320687,-195.63102222331472,-121.14330061083004,-343.67335153854236,-80.78870548411544,-108.22168776211448,-424.72897023054253,-144.75519286472337,-438.5207456249261,-185.15663291526297,-443.8526655800796,-504.03820373786334,-539.9486337267791,-221.74004942878216
-3 2 2,-42.91907188173664,-73.70693157716403,-74.60731436079325,-56.465883922172836,-110.09844999951417,-41.68090820366525,-30.855158006294626,-19.729030115722935,-75.21605959056711,-99.06994213417074,-118.19366143280992,-51.46439677815386,-14.900590975710779,1.6347923353661395,-42.023973439636315,-56.302790689587475,-66.54414435235687,-64.56307018433037,-71.80168010660724,-60.58664587180519,-79.21450497477504,-67.20142338313165,-86.62669742459543,-59.167454245032246,-65.26922028336855,-66.59648407433998,-64.10793130893171,-67.31086017518847,-28.959336924105482,-64.79942432364592,-65.96657859603984,-6.9546540869919005,-64.17285835179689,-17.56521867854064,-62.32885033521718,-39.88204112178782,-70.99765272448128,-5.494735117700119,-64.0613234202039
-3 2 3,0.0,0.0,-0.0,-12.600141778427258,-68.0041401246762,22.965257935358093,24.380628716824013,23.582662410899207,-81.58401444746349,-73.67252613137639,-63.50913843433509,18.753058792097104,25.343919708800964,27.432761625229155,30.79528382639066,32.20151325442782,19.67115008115144,28.464131671400228,9.732407330845495,29.05578380227709,0.31313279128171567,-78.68575688587545,-78.9868129686797,11.302720330800375,-48.50278539861905,-4.808670119658986,-67.64406295191716,-25.678555875293192,-29.945628589259126,0.0,-16.21180886092526,-62.245065723165425,-40.06143299207414,-39.53252233914965,-62.98035411781265,-48.947465131524346,-17.515124808036642,-0.0,-77.82557327903966
-3 2 4,-0.0,-0.0,0.0,0.0,-21.42993954042301,-19.280054412319153,-16.932164466542762,-13.53301371853163,-9.536044017622165,-17.348111691140645,-24.447336108823748,-20.182977261779126,-17.92221369424488,-5.551038754500248,-20.405245792112154,-26.062718420553363,-30.564252070895137,-26.79267176014676,-23.002758247737017,-23.40981165457033,-5.550350483080694,-8.399334021625162,-12.939338270342768,-19.09036432712438,-12.70157863325378,-18.37906978795669,-9.7942773511946,-15.785403594842283,0.0,-16.995477677928132,-14.752254486999252,0.0,-11.94684379615767,0.0,-7.356694171524466,0.0,0.0,-0.0,-5.363976346555179
-3 2 5,-0.0,0.0,0.0,-0.0,-101.29388439763682,-8.35554102390467,-16.728981329951228,-21.55226901709163,-89.68055464357079,-99.04069456185606,-102.96640567253104,-0.0,-35.43033739796303,-26.83758571671116,-24.519069530469487,-5.831637795703739,25.17415092245291,6.2243897907714585,27.563777584728122,23.597757734939613,20.843728121591056,-77.68229135849677,-95.79723881526894,1.3836480787362824,-36.03813408409046,-1.3434664926942368,-58.752146641484025,-15.28382607924907,-0.0,0.0,-6.8586174297498586,-9.35544242151671,-26.33674249172336,-59.174985717898096,-48.98620359849054,-54.09426855397559,-77.35714422347488,-26.182610413300196,-71.23630890193857
-3 2 6,-0.0,0.0,0.0,-0.0,1.7929953375328005,-0.5817523870529218,-8.406946042913278,-12.679031252683234,-2.4533455307831646,-0.10695738245347919,3.331436680051333,1.2982324038429778,-27.747350040284665,-22.72625953088375,-18.510867936026266,4.567987112668353,29.55523578692223,11.576258699028184,36.38926654809219,20.58852878974379,44.61824486189612,-1.0676767034357209,-1.8052633471752901,10.273339423304954,9.520809383716584,18.381590961059658,3.124335295502212,15.602124405994937,-0.0,16.514319364858995,14.548891212481486,-15.49230300618159,8.375306239102184,-0.0,0.6564336500439475,-0.0,-0.0,-13.56192273583297,-0.6530018199235622
-3 3 1,0.0,0.0,-0.0,-0.0,-55.724504427686234,-0.0,-0.0,-0.0,-31.00596804550853,-52.29363101860563,-56.64469419623388,0.0,-3.928272823089415,-1.4661431428319602,-5.431901714444628,-4.511372702090864,8.14902474530772,-2.777606149597307,9.900895079246238,4.7159242880159,10.712572423046582,-15.744747923005807,-44.21628421111954,0.0,3.2152300161729315,4.028058985953234,-3.3973860409764844,4.90740137924985,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-31.55221734776579,-117.49934593258028,-46.86000394441597,-8.876497802098928
-3 3 2,0.0,0.0,-0.0,-15.418000328199604,-13.541887048923535,3.62502740644506,5.0784550469217935,5.237920021627249,-46.86578633454998,-25.263005405777232,-4.773279511518288,0.7745860777885475,8.244944898131166,11.27900302608912,14.582569809629302,11.989876701134392,-3.138106180717985,3.8332564426393314,-10.958366750758321,0.3388129346651045,-15.60637347088716,-49.64312287918643,-37.64585973623421,-0.0,-35.587965164399264,-12.794723792113883,-45.22502545337679,-23.86445332654176,-17.943027749694107,-5.460871999424115,-17.407232257995187,-0.0,-29.82496358298592,-0.0,-41.89556105903395,-0.0,-0.0,99.22971866526119,-48.131020828626646
-3 3 3,0.0,0.0,0.0,-0.0,53.43318372276921,5.2753210975381775,4.109502176862997,2.222531056795897,40.496603189608976,52.409768567956355,53.16652570714509,4.657602959502357,6.705292090175733,10.57710369188852,13.759023194221253,12.758559525091565,3.5293920970150605,10.831658001023756,-7.807476677988458,9.50586996198393,-14.74981087583339,29.665054749311267,48.4335708788865,2.7182917389206507,10.60994977036973,5.909595177108004,18.737425400024314,6.620154208515262,0.0,0.0,0.0,0.0,3.5845688558262436,0.0,11.966144444558985,2.6909097960076473,83.40072784627453,244.40455447313752,23.59876961850727
-3 3 4,-0.0,-0.0,-0.0,-0.0,71.84075093336905,-12.174919648056353,-9.522296558374595,-7.014137406544488,45.33478769095076,64.3011685100926,77.16488261970925,-14.67935284459026,-13.18098494095255,-3.5974468751620625,-12.780771617011025,-15.205053165182196,-26.45817485243545,-19.836071230410422,-31.92447847132901,-21.299072898397817,-24.4410230582347,35.29084699123263,55.14159844522902,-14.534498390363252,12.250739024250219,-10.604199534798274,24.462739242820312,-0.3175053773603661,0.0,-12.09911121561441,-2.638672340796375,0.0,5.197310572010952,0.0,19.55178154509393,19.36878255464617,24.838368617923788,102.91666630333381,32.502744859013724
-3 3 5,0.0,0.0,16.19656202800306,9.659738570167612,135.82743058790965,14.592675551696683,3.9268494131991907,0.0,108.51233784725753,129.05534721379266,140.4139035649793,27.027072104740117,-10.576987046770201,-7.332981083453561,5.087018933126532,23.41633040863564,56.806329595531686,34.904466651399595,62.830932533983706,49.922330204624444,67.63473047025865,94.7246967963017,119.99257354661854,39.11106285576497,67.39571921394403,50.491952043012574,80.14504199963427,57.889379443260076,25.68093689657095,46.78558927045596,53.05337295417472,92.01287894293347,62.6326821286626,189.94458077888171,75.05403670273928,154.35427307947847,172.29273460613118,224.05589462386882,89.0942603449221
-3 3 6,0.0,0.0,0.0,0.0,-68.11109908475908,0.0,-0.0,-0.0013372323282247345,-46.184236239245855,-62.20115331395518,-72.21202710460007,5.558318726768575,-11.721347087633903,-8.060188051638852,-8.465144651164568,4.914891564470633,31.55921042534805,15.389114459566787,34.18773790691254,25.66879119853617,34.443771430582075,-36.632459769788674,-54.741645002826495,8.705709134321237,-13.921044490248457,7.148892366503973,-25.826085829122306,-2.195969422865229,0.0,6.78823334321036,0.0,-0.0,-6.432388695727318,-0.0,-18.583489317641117,-0.0,-0.0,-0.0,-30.70955504216279
-2 1 1,0.0,0.0,0.0,0.0,170.5086364692564,30.461083244054674,21.899022459805764,14.632088978321445,166.91392298595372,174.19720845847738,166.48000301265762,40.18077283851091,13.19102090854479,8.444019748644306,24.526677081604692,35.54365129487046,57.52081332206346,42.92458944138204,63.96628134440276,51.04196637625582,70.76292910743688,151.0417604748877,174.24285577962053,50.58596714313185,106.55443518482237,68.98155604711788,129.38839943101934,85.97607321507996,0.0,63.27432027630975,78.4195905002423,0.0,97.73444179298056,7.827223207702103,120.35482599995386,4.076111275562803,0.0,24.21969216103493,142.7425565844641
-2 1 2,0.0,0.0,0.0,0.0,49.604812832060446,3.3579441404760857,0.7346940247223703,0.0,54.46984011951558,53.81833224181715,45.58852964948694,7.049074115435344,1.0540967113506747,0.8997026600053487,3.2865844564901567,6.391316464342261,17.029041002044767,9.581920841275828,21.610131436772903,13.628631785508833,28.595772779391417,49.40383098800725,56.05551520013973,12.041868603059983,36.2239834396032,23.44605655967572,42.83190545658524,29.807109195220455,0.0,18.327298711741054,24.80390909161105,0.0,31.365171495697282,0.0,37.39742981098377,0.0,0.0,0.0,44.03664264167839
-2 1 3,-0.0,-0.0,-0.0,-27.69118527630318,-75.72488404234421,-2.3831502310525194,-0.0,0.0,-89.57848771903443,-81.02099976757266,-71.54904073125168,-10.728450145639924,3.5937258713803777,6.703645132115059,-3.2973495074346895,-8.709621458460205,-20.14503410317907,-14.268855068019063,-29.258996826601482,-16.792012315163706,-44.49876008068788,-90.00763995690147,-86.17982723131163,-21.572407167109418,-78.05844215615795,-47.04186375436391,-86.54247976261624,-64.132135193045,-62.28351966903915,-36.89403921543106,-55.15759300373453,-77.13150548076794,-71.77918907557587,-94.91696421580296,-82.99668350408992,-168.2307965237175,-63.70516169515045,0.0,-87.52288453540022
-2 1 4,-0.0,-0.0,0.0,15.207812977191573,215.97351532990203,29.18306109348333,26.306190431703097,21.17580388170858,176.1819550998299,208.3648851513273,220.16669204655452,30.583611545155815,12.14200745267351,7.301704390071931,31.651701016784116,45.09997538683479,23.64665874948114,52.42810436357675,29.224038214548457,33.59939627397871,44.43421201118542,150.24245421603794,195.5682748461193,34.04049313490174,90.27008963443781,48.83256418867618,120.08245590027173,65.71037515659114,103.94158255442139,42.63110078964852,57.36533997691541,169.51760100850902,78.79419993988033,209.4579914906348,108.55975474867087,289.8193004157697,364.25831883868295,370.4965523459853,139.70575998865954
-2 1 5,-13.105860713536474,-42.48917524442433,-19.182951828858513,-0.0,-63.65261537889461,-21.20185775229969,-21.087705205704268,-20.866616965713078,-66.65023059080129,-66.09964745814668,-61.41838167354571,-21.73655432873904,-29.08189393783861,-20.240105579644762,-28.9880595329445,-20.15073791068938,-28.617628683705867,-6.9566199918287,-36.15615818667281,-16.95152241658154,-52.73076584683037,-62.73100077909948,-67.55790206110424,-24.351975914772275,-48.61755880756795,-34.500606845639176,-56.27267485929147,-41.12405376533295,-0.0,-30.01303698999237,-36.38715137328188,-0.0,-44.85426663114872,-9.218518820898916,-54.386934570130904,-33.61069878201374,-35.46393884293021,-7.96895506531652,-62.17456711172501
-2 1 6,0.0,-0.0,-0.0,-20.809269713343937,60.35737523719004,-0.0,-0.0,-3.679438537461315,49.618754348502655,59.42316444573009,60.38259156830498,0.0,-13.499042296341857,-13.41539967436649,4.06477884700653,11.466077552691749,-3.308130988436016,9.574751489910701,-11.555658400052122,3.221347237728629,-17.978162012053915,38.86597352710152,56.308251491690484,0.0,13.020288133406499,0.6024325830836451,25.532667621080318,4.4774763837767,-0.0,-0.0,0.0,-0.0,6.115387742990494,-0.0,18.09467958704711,10.955996838497336,62.53705072778843,3.540536480591935,32.61280762321183
